filename,width,height,class,xmin,ymin,xmax,ymax
train/frame1238.jpg,1920,1080,motorcycle,181,181,213,283
train/frame1353.jpg,1280,720,motorcycle,282,282,411,528
train/frame1353.jpg,1280,720,motorcycle,324,324,595,564
train/frame1353.jpg,1280,720,motorcycle,328,328,739,572
train/frame1353.jpg,1280,720,motorcycle,155,155,553,250
train/frame1353.jpg,1280,720,motorcycle,193,193,708,319
train/frame1353.jpg,1280,720,motorcycle,128,128,820,214
train/frame1353.jpg,1280,720,motorcycle,134,134,947,230
train/frame1353.jpg,1280,720,car,159,159,422,238
train/frame1353.jpg,1280,720,motorcycle,130,130,585,199
train/frame1353.jpg,1280,720,car,119,119,677,178
train/frame1353.jpg,1280,720,motorcycle,428,428,181,720
train/frame1341.jpg,1280,720,motorcycle,177,177,485,278
train/frame1341.jpg,1280,720,motorcycle,166,166,772,268
train/frame1341.jpg,1280,720,car,159,159,422,238
train/frame1341.jpg,1280,720,motorcycle,139,139,562,211
train/frame1341.jpg,1280,720,motorcycle,266,266,791,470
train/frame1341.jpg,1280,720,motorcycle,262,262,680,450
train/frame1341.jpg,1280,720,motorcycle,297,297,441,535
train/frame1341.jpg,1280,720,motorcycle,222,222,560,403
train/frame1341.jpg,1280,720,car,121,121,659,185
train/frame1341.jpg,1280,720,motorcycle,154,154,989,261
train/frame1341.jpg,1280,720,motorcycle,128,128,837,194
train/frame1341.jpg,1280,720,motorcycle,135,135,947,212
train/frame1915.jpg,1280,720,car,138,138,648,229
train/frame1915.jpg,1280,720,car,161,161,420,210
train/frame1915.jpg,1280,720,car,204,204,315,350
train/frame1915.jpg,1280,720,car,198,198,494,318
train/frame1711.jpg,1280,720,motorcycle,361,361,670,655
train/frame1711.jpg,1280,720,motorcycle,169,169,803,295
train/frame1711.jpg,1280,720,car,174,174,526,274
train/frame1711.jpg,1280,720,truck,211,211,351,404
train/frame1711.jpg,1280,720,motorcycle,145,145,881,247
train/frame1711.jpg,1280,720,motorcycle,123,123,907,220
train/frame1711.jpg,1280,720,car,151,151,388,228
train/frame1711.jpg,1280,720,car,115,115,750,168
train/frame1711.jpg,1280,720,car,123,123,838,192
train/frame1768.jpg,1280,720,motorcycle,230,230,858,403
train/frame1768.jpg,1280,720,motorcycle,320,320,688,580
train/frame1768.jpg,1280,720,car,163,163,418,236
train/frame1768.jpg,1280,720,truck,216,216,282,367
train/frame1768.jpg,1280,720,car,253,253,557,478
train/frame1768.jpg,1280,720,motorcycle,140,140,559,209
train/frame1768.jpg,1280,720,truck,124,124,668,216
train/frame1768.jpg,1280,720,car,113,113,836,177
train/frame1020.jpg,1920,1080,motorcycle,356,356,480,652
train/frame1020.jpg,1920,1080,car,462,462,1719,941
train/frame1020.jpg,1920,1080,motorcycle,583,583,147,924
train/frame1020.jpg,1920,1080,motorcycle,305,305,997,556
train/frame1020.jpg,1920,1080,motorcycle,302,302,787,573
train/frame1020.jpg,1920,1080,motorcycle,513,513,1919,864
train/frame1020.jpg,1920,1080,motorcycle,205,205,453,407
train/frame1020.jpg,1920,1080,motorcycle,287,287,179,481
train/frame1930.jpg,1280,720,car,133,133,678,209
train/frame1930.jpg,1280,720,car,176,176,563,271
train/frame1930.jpg,1280,720,car,181,181,398,308
train/frame1710.jpg,1280,720,truck,211,211,335,411
train/frame1710.jpg,1280,720,motorcycle,359,359,688,634
train/frame1710.jpg,1280,720,car,176,176,524,273
train/frame1710.jpg,1280,720,motorcycle,173,173,803,295
train/frame1710.jpg,1280,720,motorcycle,143,143,881,247
train/frame1710.jpg,1280,720,car,126,126,838,195
train/frame1710.jpg,1280,720,car,161,161,381,238
train/frame1710.jpg,1280,720,car,112,112,747,166
train/frame1710.jpg,1280,720,motorcycle,123,123,911,216
train/frame1921.jpg,1280,720,car,139,139,663,219
train/frame1921.jpg,1280,720,car,191,191,524,298
train/frame1921.jpg,1280,720,car,165,165,378,225
train/frame1921.jpg,1280,720,car,193,193,351,339
train/frame1907.jpg,1280,720,car,145,145,624,245
train/frame1907.jpg,1280,720,car,162,162,422,236
train/frame1907.jpg,1280,720,car,233,233,433,363
train/frame1907.jpg,1280,720,car,219,219,227,375
train/frame1143.jpg,1920,1080,motorcycle,629,629,889,1029
train/frame1143.jpg,1920,1080,motorcycle,295,295,973,548
train/frame1143.jpg,1920,1080,motorcycle,591,591,156,942
train/frame1143.jpg,1920,1080,car,215,215,454,438
train/frame1734.jpg,1280,720,motorcycle,243,243,704,434
train/frame1734.jpg,1280,720,motorcycle,146,146,905,259
train/frame1734.jpg,1280,720,motorcycle,181,181,851,311
train/frame1734.jpg,1280,720,car,139,139,793,237
train/frame1734.jpg,1280,720,car,150,150,607,226
train/frame1734.jpg,1280,720,truck,154,154,535,281
train/frame1734.jpg,1280,720,car,154,154,387,235
train/frame1987.jpg,1280,720,car,236,236,324,416
train/frame1987.jpg,1280,720,car,163,163,417,239
train/frame1987.jpg,1280,720,motorcycle,178,178,768,291
train/frame1987.jpg,1280,720,motorcycle,169,169,519,258
train/frame1987.jpg,1280,720,car,126,126,681,186
train/frame1987.jpg,1280,720,car,133,133,587,213
train/frame1987.jpg,1280,720,car,126,126,811,206
train/frame1989.jpg,1280,720,car,161,161,416,235
train/frame1989.jpg,1280,720,car,229,229,344,409
train/frame1989.jpg,1280,720,motorcycle,166,166,529,249
train/frame1989.jpg,1280,720,car,135,135,586,213
train/frame1989.jpg,1280,720,car,130,130,679,185
train/frame1989.jpg,1280,720,motorcycle,183,183,757,300
train/frame1989.jpg,1280,720,car,128,128,804,206
train/frame1707.jpg,1280,720,motorcycle,324,324,716,573
train/frame1707.jpg,1280,720,motorcycle,166,166,805,278
train/frame1707.jpg,1280,720,motorcycle,143,143,880,237
train/frame1707.jpg,1280,720,car,177,177,507,281
train/frame1707.jpg,1280,720,car,159,159,376,234
train/frame1707.jpg,1280,720,truck,224,224,300,434
train/frame1707.jpg,1280,720,car,114,114,746,170
train/frame1707.jpg,1280,720,car,123,123,841,184
train/frame1707.jpg,1280,720,motorcycle,124,124,911,208
train/frame1343.jpg,1280,720,car,160,160,417,238
train/frame1343.jpg,1280,720,motorcycle,137,137,566,204
train/frame1343.jpg,1280,720,motorcycle,308,308,413,568
train/frame1343.jpg,1280,720,motorcycle,278,278,780,486
train/frame1343.jpg,1280,720,motorcycle,273,273,668,467
train/frame1343.jpg,1280,720,motorcycle,230,230,547,419
train/frame1343.jpg,1280,720,motorcycle,173,173,483,269
train/frame1343.jpg,1280,720,motorcycle,174,174,760,278
train/frame1343.jpg,1280,720,motorcycle,128,128,835,198
train/frame1343.jpg,1280,720,motorcycle,134,134,952,215
train/frame1343.jpg,1280,720,motorcycle,159,159,996,262
train/frame1343.jpg,1280,720,car,121,121,663,183
train/frame1446.jpg,1920,1080,car,391,391,632,721
train/frame1446.jpg,1920,1080,motorcycle,589,589,142,938
train/frame1446.jpg,1920,1080,motorcycle,268,268,679,474
train/frame1446.jpg,1920,1080,motorcycle,172,172,250,323
train/frame1748.jpg,1280,720,motorcycle,172,172,891,296
train/frame1748.jpg,1280,720,motorcycle,349,349,582,620
train/frame1748.jpg,1280,720,motorcycle,215,215,811,385
train/frame1748.jpg,1280,720,car,157,157,422,245
train/frame1748.jpg,1280,720,car,107,107,842,166
train/frame1748.jpg,1280,720,car,111,111,782,155
train/frame1748.jpg,1280,720,car,114,114,735,145
train/frame1748.jpg,1280,720,motorcycle,157,157,484,232
train/frame1748.jpg,1280,720,truck,138,138,588,246
train/frame1748.jpg,1280,720,car,169,169,737,296
train/frame1763.jpg,1280,720,motorcycle,209,209,868,378
train/frame1763.jpg,1280,720,motorcycle,276,276,723,515
train/frame1763.jpg,1280,720,car,151,151,420,245
train/frame1763.jpg,1280,720,motorcycle,138,138,545,219
train/frame1763.jpg,1280,720,car,219,219,622,414
train/frame1763.jpg,1280,720,truck,132,132,654,220
train/frame1763.jpg,1280,720,car,113,113,742,144
train/frame1763.jpg,1280,720,car,116,116,839,175
train/frame1763.jpg,1280,720,truck,231,231,225,405
train/frame1984.jpg,1280,720,car,163,163,421,238
train/frame1984.jpg,1280,720,car,249,249,294,440
train/frame1984.jpg,1280,720,motorcycle,171,171,507,258
train/frame1984.jpg,1280,720,car,131,131,674,186
train/frame1984.jpg,1280,720,motorcycle,175,175,778,279
train/frame1984.jpg,1280,720,car,134,134,578,220
train/frame1910.jpg,1280,720,car,143,143,630,238
train/frame1910.jpg,1280,720,car,219,219,461,345
train/frame1910.jpg,1280,720,car,210,210,257,363
train/frame1910.jpg,1280,720,car,160,160,421,228
train/frame1708.jpg,1280,720,motorcycle,332,332,705,591
train/frame1708.jpg,1280,720,motorcycle,164,164,805,289
train/frame1708.jpg,1280,720,truck,222,222,315,423
train/frame1708.jpg,1280,720,car,161,161,374,230
train/frame1708.jpg,1280,720,car,177,177,510,282
train/frame1708.jpg,1280,720,car,118,118,746,164
train/frame1708.jpg,1280,720,car,128,128,843,187
train/frame1708.jpg,1280,720,motorcycle,141,141,884,241
train/frame1708.jpg,1280,720,motorcycle,127,127,912,211
train/frame2002.jpg,1280,720,motorcycle,226,226,681,398
train/frame2002.jpg,1280,720,car,202,202,447,342
train/frame2002.jpg,1280,720,car,133,133,784,233
train/frame2002.jpg,1280,720,motorcycle,152,152,582,227
train/frame2002.jpg,1280,720,car,125,125,611,203
train/frame2002.jpg,1280,720,car,121,121,878,168
train/frame2002.jpg,1280,720,car,122,122,688,175
train/frame1988.jpg,1280,720,car,234,234,333,415
train/frame1988.jpg,1280,720,car,163,163,419,241
train/frame1988.jpg,1280,720,motorcycle,184,184,761,303
train/frame1988.jpg,1280,720,motorcycle,161,161,526,254
train/frame1988.jpg,1280,720,car,134,134,584,218
train/frame1988.jpg,1280,720,car,129,129,682,188
train/frame1988.jpg,1280,720,car,128,128,807,209
train/frame1988.jpg,1280,720,car,111,111,748,164
train/frame1766.jpg,1280,720,motorcycle,221,221,862,390
train/frame1766.jpg,1280,720,motorcycle,304,304,704,552
train/frame1766.jpg,1280,720,car,235,235,585,455
train/frame1766.jpg,1280,720,truck,219,219,258,379
train/frame1766.jpg,1280,720,car,159,159,420,239
train/frame1766.jpg,1280,720,motorcycle,144,144,553,210
train/frame1766.jpg,1280,720,truck,124,124,660,220
train/frame1766.jpg,1280,720,car,115,115,838,174
train/frame1709.jpg,1280,720,motorcycle,346,346,692,609
train/frame1709.jpg,1280,720,motorcycle,168,168,808,291
train/frame1709.jpg,1280,720,car,178,178,516,280
train/frame1709.jpg,1280,720,truck,214,214,327,419
train/frame1709.jpg,1280,720,car,111,111,742,166
train/frame1709.jpg,1280,720,car,157,157,377,235
train/frame1709.jpg,1280,720,car,123,123,842,191
train/frame1709.jpg,1280,720,motorcycle,146,146,878,243
train/frame1709.jpg,1280,720,motorcycle,118,118,916,214
train/frame1356.jpg,1280,720,motorcycle,339,339,566,601
train/frame1356.jpg,1280,720,motorcycle,339,339,727,603
train/frame1356.jpg,1280,720,motorcycle,305,305,362,570
train/frame1356.jpg,1280,720,car,159,159,420,239
train/frame1356.jpg,1280,720,motorcycle,200,200,687,337
train/frame1356.jpg,1280,720,motorcycle,135,135,947,226
train/frame1356.jpg,1280,720,motorcycle,138,138,816,223
train/frame1356.jpg,1280,720,motorcycle,151,151,561,246
train/frame1356.jpg,1280,720,motorcycle,134,134,591,193
train/frame1356.jpg,1280,720,car,112,112,677,177
train/frame1754.jpg,1280,720,motorcycle,427,427,481,720
train/frame1754.jpg,1280,720,motorcycle,187,187,891,322
train/frame1754.jpg,1280,720,motorcycle,237,237,780,426
train/frame1754.jpg,1280,720,car,157,157,420,239
train/frame1754.jpg,1280,720,car,177,177,697,332
train/frame1754.jpg,1280,720,motorcycle,149,149,515,220
train/frame1754.jpg,1280,720,car,114,114,737,147
train/frame1754.jpg,1280,720,car,114,114,782,152
train/frame1754.jpg,1280,720,car,111,111,840,165
train/frame1715.jpg,1280,720,truck,197,197,392,380
train/frame1715.jpg,1280,720,motorcycle,426,426,608,718
train/frame1715.jpg,1280,720,motorcycle,176,176,792,316
train/frame1715.jpg,1280,720,car,165,165,545,269
train/frame1715.jpg,1280,720,motorcycle,155,155,876,247
train/frame1715.jpg,1280,720,car,128,128,827,200
train/frame1715.jpg,1280,720,car,116,116,750,162
train/frame1342.jpg,1280,720,car,161,161,419,237
train/frame1342.jpg,1280,720,motorcycle,303,303,425,553
train/frame1342.jpg,1280,720,motorcycle,268,268,670,460
train/frame1342.jpg,1280,720,motorcycle,273,273,781,476
train/frame1342.jpg,1280,720,motorcycle,172,172,767,271
train/frame1342.jpg,1280,720,motorcycle,171,171,490,275
train/frame1342.jpg,1280,720,motorcycle,223,223,548,411
train/frame1342.jpg,1280,720,motorcycle,139,139,563,204
train/frame1342.jpg,1280,720,car,121,121,661,186
train/frame1342.jpg,1280,720,motorcycle,127,127,838,197
train/frame1342.jpg,1280,720,motorcycle,158,158,989,259
train/frame1342.jpg,1280,720,motorcycle,135,135,948,216
train/frame1903.jpg,1280,720,car,162,162,418,239
train/frame1903.jpg,1280,720,car,150,150,611,251
train/frame1903.jpg,1280,720,car,246,246,397,383
train/frame1999.jpg,1280,720,motorcycle,210,210,704,369
train/frame1999.jpg,1280,720,car,205,205,427,353
train/frame1999.jpg,1280,720,car,135,135,789,226
train/frame1999.jpg,1280,720,motorcycle,157,157,573,233
train/frame1999.jpg,1280,720,car,127,127,605,208
train/frame1999.jpg,1280,720,car,122,122,693,175
train/frame1999.jpg,1280,720,car,161,161,419,231
train/frame1999.jpg,1280,720,car,119,119,881,164
train/frame1924.jpg,1280,720,car,134,134,668,220
train/frame1924.jpg,1280,720,car,188,188,536,285
train/frame1924.jpg,1280,720,car,189,189,368,325
train/frame1762.jpg,1280,720,car,153,153,422,242
train/frame1762.jpg,1280,720,motorcycle,204,204,869,370
train/frame1762.jpg,1280,720,motorcycle,280,280,741,501
train/frame1762.jpg,1280,720,car,205,205,632,411
train/frame1762.jpg,1280,720,truck,235,235,214,408
train/frame1762.jpg,1280,720,motorcycle,143,143,540,214
train/frame1762.jpg,1280,720,car,111,111,839,174
train/frame1762.jpg,1280,720,car,110,110,743,146
train/frame1762.jpg,1280,720,car,113,113,779,151
train/frame1762.jpg,1280,720,truck,128,128,649,216
train/frame1751.jpg,1280,720,car,153,153,423,237
train/frame1751.jpg,1280,720,motorcycle,382,382,539,687
train/frame1751.jpg,1280,720,motorcycle,180,180,892,316
train/frame1751.jpg,1280,720,motorcycle,226,226,804,404
train/frame1751.jpg,1280,720,car,174,174,722,316
train/frame1751.jpg,1280,720,motorcycle,146,146,500,232
train/frame1751.jpg,1280,720,car,105,105,839,169
train/frame1751.jpg,1280,720,car,112,112,780,154
train/frame1751.jpg,1280,720,car,111,111,735,150
train/frame1761.jpg,1280,720,car,157,157,423,239
train/frame1761.jpg,1280,720,motorcycle,205,205,873,365
train/frame1761.jpg,1280,720,motorcycle,273,273,746,485
train/frame1761.jpg,1280,720,motorcycle,145,145,535,215
train/frame1761.jpg,1280,720,car,204,204,641,400
train/frame1761.jpg,1280,720,truck,238,238,197,415
train/frame1761.jpg,1280,720,car,114,114,838,173
train/frame1761.jpg,1280,720,car,112,112,779,149
train/frame1761.jpg,1280,720,car,113,113,741,146
train/frame1761.jpg,1280,720,truck,129,129,645,211
train/frame1752.jpg,1280,720,motorcycle,180,180,891,319
train/frame1752.jpg,1280,720,motorcycle,396,396,520,714
train/frame1752.jpg,1280,720,motorcycle,231,231,796,409
train/frame1752.jpg,1280,720,car,157,157,420,239
train/frame1752.jpg,1280,720,motorcycle,150,150,503,232
train/frame1752.jpg,1280,720,car,178,178,710,322
train/frame1752.jpg,1280,720,car,108,108,842,169
train/frame1752.jpg,1280,720,car,112,112,780,153
train/frame1752.jpg,1280,720,car,116,116,739,145
train/frame1752.jpg,1280,720,truck,135,135,587,238
train/frame1926.jpg,1280,720,car,131,131,672,216
train/frame1926.jpg,1280,720,car,183,183,548,280
train/frame1926.jpg,1280,720,car,183,183,376,321
train/frame1370.jpg,1920,1080,motorcycle,389,389,379,668
train/frame1370.jpg,1920,1080,motorcycle,227,227,479,411
train/frame1370.jpg,1920,1080,motorcycle,323,323,909,597
train/frame1370.jpg,1920,1080,motorcycle,348,348,1303,634
train/frame1370.jpg,1920,1080,motorcycle,589,589,150,940
train/frame1370.jpg,1920,1080,motorcycle,154,154,173,285
train/frame1340.jpg,1280,720,motorcycle,255,255,684,447
train/frame1340.jpg,1280,720,motorcycle,169,169,484,282
train/frame1340.jpg,1280,720,car,155,155,419,242
train/frame1340.jpg,1280,720,motorcycle,162,162,772,266
train/frame1340.jpg,1280,720,motorcycle,141,141,561,211
train/frame1340.jpg,1280,720,motorcycle,124,124,838,195
train/frame1340.jpg,1280,720,motorcycle,155,155,989,258
train/frame1340.jpg,1280,720,motorcycle,287,287,462,523
